MixKey,ProductKey,DateKey,MarketKey,MarketClusterKey,SeasonalityKey,TotalRevenue,TotalProfit,TotalQuantity,CategoryCount,SKUCount,VariantCount,ConsistencyIndex,SeasonalityIndex
2605,31,2014-02-01,4,1,2,1619.97,736.23,3,3,88,10,.80,.86
2606,101,2012-12-01,4,1,2,371.51,69.10,11,4,82,1,.81,.84
2607,294,2013-10-01,9,4,2,456.40,285.70,14,4,129,1,.64,1.09
2608,77,2014-05-01,4,1,2,5196.45,120.55,11,4,157,10,.82,1.04
2609,69,2012-06-01,5,5,1,1879.17,-67.65,4,4,105,12,.84,.75
2610,254,2012-10-01,3,5,1,179.97,56.24,5,4,82,4,.84,.46
2611,295,2014-06-01,6,6,2,173.94,108.88,6,2,41,1,.49,.85
2612,34,2013-06-01,4,1,1,15989.30,-248.34,15,4,166,4,.77,.79
2613,54,2011-06-01,6,6,1,3578.27,1406.97,1,1,6,5,.80,.20
2614,233,2013-01-01,5,5,1,377.95,118.11,7,4,66,3,.89,.52
2615,49,2013-05-01,9,4,2,4001.75,1149.43,4,4,83,5,.77,.99
2616,33,2013-07-01,4,1,2,29686.35,-1706.43,29,4,174,4,.80,1.00
2617,273,2013-12-01,6,6,3,857.22,536.62,39,4,127,1,.70,1.37
2618,250,2014-03-01,3,5,3,1196.82,280.65,35,4,128,3,.91,1.25
2619,83,2013-06-01,2,5,1,567.89,-354.99,2,4,117,10,.87,.49
2620,82,2013-07-01,2,5,1,1525.80,-1438.07,2,4,109,8,.80,.34
2621,254,2012-09-01,5,5,1,287.95,89.98,8,4,96,4,.84,.77
2622,43,2012-11-01,6,6,1,2443.35,924.56,1,4,78,8,.75,.15
2623,42,2012-12-01,6,6,3,28831.53,-25.41,19,4,82,8,.86,1.45
2624,73,2011-07-01,6,6,1,3775.13,-605.22,9,4,46,12,.84,.74
2625,101,2013-09-01,7,2,3,185.76,48.29,5,4,157,1,.81,1.12
2626,287,2013-11-01,6,6,2,75.81,47.45,19,4,120,1,.45,.82
2627,166,2012-05-01,3,5,3,3893.43,-437.88,12,4,78,5,.86,2.14
2628,71,2011-12-01,1,3,1,419.45,-67.24,1,4,30,12,.79,.17
2629,53,2013-02-01,4,1,2,12605.51,-943.00,19,4,95,5,.78,1.00
2630,53,2013-05-01,3,5,3,6722.94,-407.85,10,4,71,5,.78,1.59
2631,49,2013-09-01,2,5,3,8739.82,-530.21,13,4,100,5,.77,1.81
2632,286,2013-10-01,4,1,3,314.37,196.79,63,4,156,1,.69,1.21
2633,133,2012-08-01,1,3,1,209.25,23.43,1,4,76,5,.74,.12
2634,20,2013-09-01,3,5,3,3693.55,335.32,8,4,127,4,.78,1.25
2635,243,2014-03-01,1,3,3,1019.79,-134.97,30,4,159,4,.78,2.71
2636,61,2012-03-01,5,5,1,2624.38,-29.74,3,4,57,5,.74,.75
2637,67,2013-01-01,10,2,2,1879.17,-67.65,4,3,59,12,.93,.85
2638,290,2014-01-01,1,3,2,449.85,281.60,15,4,136,1,.52,.92
2639,10,2014-02-01,4,1,2,25519.89,11598.07,11,3,88,6,.73,.92
2640,19,2013-10-01,3,5,2,2308.47,209.57,5,4,121,4,.68,.91
2641,229,2012-05-01,7,2,1,149.03,38.74,1,4,76,1,.71,.22
2642,274,2013-06-01,4,1,3,1224.65,531.07,53,4,166,3,.85,1.27
2643,156,2013-12-01,4,1,1,583.12,151.61,12,4,132,1,.80,.80
2644,245,2013-03-01,7,2,1,115.36,-38.60,4,4,90,4,.73,.33
2645,153,2013-10-01,3,5,1,145.78,37.90,3,4,121,1,.74,.32
2646,56,2012-01-01,8,2,3,14313.08,5627.90,4,1,8,5,.89,2.00
2647,236,2012-06-01,1,3,3,211.93,74.54,15,4,101,3,.84,1.35
2648,276,2012-08-01,4,1,1,593.90,201.31,30,4,95,3,.90,.62
2649,45,2012-12-01,2,5,1,9162.56,-1722.07,7,4,80,8,.73,.80
2650,12,2013-02-01,10,2,1,4098.19,1594.23,2,4,63,6,.75,.25
2651,215,2013-05-01,4,1,3,6023.46,6.02,10,4,171,8,.83,2.27
2652,91,2013-05-01,9,4,1,4291.32,-154.48,3,4,83,8,.80,.22
2653,197,2013-07-01,2,5,3,81.36,21.15,5,4,109,1,.72,1.43
2654,37,2013-08-01,2,5,1,971.98,-58.96,3,4,114,4,.73,.69
2655,192,2013-12-01,1,3,1,46.96,12.21,2,4,134,1,.80,.17
2656,66,2012-04-01,4,1,1,4054.76,-325.59,9,4,53,12,.86,.38
2657,81,2013-12-01,7,2,3,10966.72,593.15,7,4,137,8,.72,1.26
2658,216,2013-12-01,5,5,1,602.34,.60,1,4,98,8,.78,.26
2659,247,2014-03-01,8,2,2,107.98,24.83,2,4,151,4,.82,1.05
2660,131,2013-01-01,6,6,1,1472.29,-5.79,2,4,72,10,.70,.41
2661,105,2013-02-01,5,5,1,65.60,12.20,1,4,75,1,.80,.22
2662,68,2013-03-01,4,1,3,13467.42,-160.35,28,4,99,12,.88,1.22
2663,274,2013-11-01,3,5,1,209.94,79.07,10,4,51,3,.85,.79
2664,235,2013-12-01,2,5,1,48.54,-13.75,9,4,76,1,.81,.58
2665,177,2012-10-01,2,5,2,1213.99,91.04,6,4,60,12,.82,.98
2666,127,2013-06-01,6,6,1,1619.52,141.43,2,4,163,10,.72,.28
2667,252,2014-02-01,1,3,1,629.91,394.32,9,3,79,3,.87,.33
2668,62,2011-08-01,6,6,1,874.79,-9.91,1,4,57,5,.89,.26
2669,12,2012-07-01,4,1,3,81467.22,-2415.52,67,4,107,6,.75,2.34
2670,232,2012-11-01,3,5,1,269.97,84.36,5,4,58,3,.79,.49
2671,288,2013-06-01,9,4,1,9.98,6.24,2,4,114,1,.46,.13
2672,289,2013-07-01,6,6,2,299.88,187.72,12,4,174,1,.54,1.04
2673,151,2013-09-01,7,2,3,194.35,50.53,8,4,157,1,.68,1.28
2674,6,2012-05-01,7,2,2,3374.99,1476.89,1,4,76,8,1.09,1.00
2675,43,2012-06-01,8,2,3,4886.70,1849.12,2,1,12,8,.75,1.25
2676,49,2012-07-01,5,5,3,4802.10,-902.53,8,4,91,5,.77,1.15
2677,8,2011-10-01,4,1,3,70874.79,4441.48,35,4,57,8,1.05,2.80
2678,39,2013-09-01,3,5,1,1295.97,-78.62,4,4,127,4,.74,.38
2679,44,2014-01-01,5,5,3,8796.06,-533.62,6,4,85,8,.80,1.43
2680,222,2012-06-01,2,5,3,991.38,257.76,6,4,106,1,.80,1.33
2681,253,2013-01-01,1,3,1,35.99,11.24,1,4,70,4,.78,.16
2682,226,2013-02-01,6,6,2,627.07,163.03,5,4,91,1,.59,.89
2683,152,2013-10-01,6,6,3,409.79,106.54,11,4,159,1,.61,1.52
2684,67,2011-09-01,4,1,1,699.09,212.39,1,1,11,12,.93,.06
2685,1,2012-04-01,10,2,1,3399.99,1487.83,1,1,7,8,1.04,.75
2686,16,2012-08-01,2,5,2,5831.94,446.02,9,4,85,4,.70,.83
2687,36,2014-03-01,3,5,3,19391.28,-1176.40,19,4,128,4,.80,1.76
2688,67,2012-05-01,3,5,1,2466.41,-4834.18,15,4,78,12,.93,.50
2689,41,2012-09-01,5,5,1,5864.04,-211.10,4,4,96,8,.82,.69
2690,261,2012-12-01,4,1,1,1304.82,407.75,29,4,82,3,.82,.65
2691,192,2013-05-01,5,5,3,117.42,30.52,5,4,94,1,.80,1.33
2692,288,2013-12-01,4,1,3,129.74,81.21,26,4,132,1,.46,1.65
2693,275,2013-10-01,5,5,3,251.92,94.89,12,4,104,3,.91,1.13
2694,14,2013-11-01,1,3,3,40053.08,8753.55,25,4,121,6,.74,1.53
2695,277,2014-01-01,4,1,2,1330.75,734.33,29,4,137,1,.70,.97
2696,269,2014-04-01,7,2,1,124.75,78.09,25,3,86,1,.70,.74
2697,251,2014-05-01,6,6,3,1819.74,877.39,36,4,161,3,.84,2.08
2698,63,2011-08-01,3,5,3,8747.94,-99.14,10,4,42,5,.79,1.32
2699,270,2014-06-01,9,4,1,69.93,43.77,7,2,42,1,.58,.36
2700,90,2013-10-01,2,5,3,2227.05,-80.17,5,4,89,10,.84,1.50
2701,232,2012-05-01,1,3,1,323.96,101.23,6,4,91,3,.79,.75
2702,54,2011-12-01,1,3,3,28626.16,11255.80,8,4,30,5,.80,1.37
2703,122,2012-06-01,6,6,1,74.83,19.45,1,4,106,1,.94,.22
2704,15,2012-08-01,4,1,2,8423.92,644.26,13,4,95,4,.64,.99
2705,251,2013-08-01,5,5,1,125.98,47.45,3,4,84,3,.84,.42
2706,160,2013-12-01,5,5,1,356.89,-4.04,1,4,98,5,.84,.16
2707,248,2014-05-01,10,2,3,991.25,-255.91,30,4,155,4,.66,1.49
2708,274,2012-10-01,10,2,1,121.11,42.60,6,4,78,3,.85,.20
2709,9,2013-03-01,3,5,3,16157.07,-295.98,13,4,87,6,.70,1.12
2710,204,2013-08-01,4,1,3,1400.36,1.40,7,4,158,10,.81,1.60
2711,200,2014-03-01,2,5,1,200.05,.20,1,4,129,10,.90,.50
2712,54,2011-11-01,8,2,3,14313.08,5627.90,4,1,11,5,.80,1.85
2713,3,2012-03-01,5,5,3,28559.91,1789.75,14,4,57,8,1.09,1.11
2714,153,2013-09-01,5,5,3,340.15,88.44,7,4,124,1,.74,1.17
2715,94,2013-12-01,1,3,1,14781.23,1443.79,9,4,134,8,.82,.75
2716,35,2014-01-01,9,4,3,13607.92,4947.84,8,4,117,4,.83,1.55
2717,29,2014-03-01,7,2,2,863.98,274.82,2,4,159,10,.75,.81
2718,184,2011-12-01,6,6,1,1784.49,23.79,5,4,48,5,.89,.71
2719,257,2012-02-01,1,3,2,154.14,52.25,30,4,32,2,.71,.81
2720,45,2012-11-01,4,1,1,9162.56,-1722.07,7,4,80,8,.73,.39
2721,271,2013-09-01,3,5,2,8.99,5.62,1,4,127,1,.70,1.00
2722,46,2013-09-01,5,5,2,5864.04,-355.75,4,4,124,8,.78,.84
2723,35,2014-03-01,5,5,1,2041.18,-123.83,2,4,132,4,.83,.55
2724,116,2013-05-01,1,3,1,72.87,18.94,1,4,156,1,.76,.11
2725,292,2013-08-01,9,4,2,300.86,188.33,14,4,108,1,.50,.89
2726,47,2013-10-01,4,1,1,11239.41,354.77,7,4,156,8,.80,.54
2727,246,2014-01-01,2,5,1,161.97,-45.89,5,4,72,4,.65,.38
2728,132,2012-07-01,1,3,1,4465.63,-17.56,6,4,95,10,.78,.69
2729,136,2013-04-01,4,1,3,6905.44,773.41,33,4,95,3,.72,1.70
2730,270,2013-08-01,6,6,2,269.73,168.84,27,4,136,1,.58,.97
2731,289,2014-01-01,8,2,3,174.93,109.50,7,4,108,1,.54,1.17
2732,145,2013-09-01,8,2,3,1529.17,133.54,7,4,137,5,.75,1.35
2733,96,2013-12-01,8,2,2,2429.70,919.39,2,4,124,4,.70,.97
2734,6,2011-10-01,6,6,3,36449.89,2284.19,18,4,57,8,1.09,1.68
2735,85,2014-03-01,1,3,1,445.41,-16.03,1,4,159,10,.75,.26
2736,50,2012-09-01,10,2,1,2601.13,461.89,3,4,82,5,.87,.67
2737,123,2013-07-01,9,4,2,818.70,71.49,1,4,142,10,.79,1.00
2738,10,2012-07-01,6,6,3,33556.99,-614.72,27,4,103,6,.73,1.74
2739,160,2012-09-01,2,5,1,1622.26,-182.45,5,4,98,5,.84,.63
2740,247,2013-07-01,9,4,1,377.93,86.92,7,4,142,4,.82,.61
2741,21,2013-09-01,4,1,2,2770.16,1091.05,4,4,152,4,.67,.87
2742,150,2014-01-01,6,6,2,950.58,83.01,6,4,138,10,.78,.83
2743,237,2013-01-01,2,5,1,70.64,24.84,5,4,47,3,.76,.43
2744,137,2013-05-01,7,2,1,299.74,26.17,2,4,94,10,.76,.33
2745,144,2013-09-01,6,6,1,316.86,27.67,2,4,149,10,.76,.26
2746,155,2013-11-01,6,6,1,298.03,77.48,8,4,120,1,.84,.69
2747,1,2011-09-01,9,4,1,3399.99,1487.83,1,1,15,8,1.04,.48
2748,169,2013-10-01,8,2,1,858.90,-9.73,1,4,131,11,.82,.57
2749,242,2014-02-01,7,2,1,49.99,11.49,1,3,75,4,.57,.26
2750,276,2011-07-01,6,6,1,302.79,106.50,15,4,46,3,.90,.36
2751,4,2011-08-01,5,5,1,16319.95,1022.71,8,4,49,8,.98,.66
2752,47,2013-03-01,1,3,3,13089.37,649.79,8,4,94,8,.80,1.78
2753,12,2012-06-01,3,5,3,22130.26,-405.40,18,4,94,6,.75,1.95
2754,243,2012-11-01,10,2,1,144.20,-48.25,5,4,52,4,.78,.40
2755,267,2013-12-01,3,5,1,360.00,135.60,5,4,96,1,.77,.28
2756,248,2014-02-01,4,1,1,215.96,49.67,4,3,88,4,.66,.19
2757,266,2014-03-01,6,6,1,127.00,79.50,2,4,157,3,.69,.75
2758,88,2014-04-01,4,1,1,742.35,280.90,1,3,89,10,.65,.31
2759,11,2012-07-01,3,5,1,9942.81,-182.14,8,4,89,6,.68,.75
2760,52,2012-08-01,9,4,1,1000.43,287.35,1,1,26,5,.87,.21
2761,271,2014-06-01,7,2,1,17.98,11.25,2,2,32,1,.70,.15
2762,39,2013-10-01,4,1,2,9827.81,549.27,27,4,156,4,.74,.98
2763,96,2013-11-01,10,2,3,4616.43,840.67,5,4,117,4,.70,1.62
2764,95,2013-12-01,10,2,1,1214.85,459.69,1,4,113,4,.80,.37
2765,66,2012-05-01,5,5,1,2818.76,-101.47,6,4,91,12,.86,.67
2766,174,2013-02-01,10,2,1,367.87,-41.37,2,4,63,12,.82,.69
2767,15,2013-04-01,3,5,1,1295.98,99.11,2,4,82,4,.64,.30
2768,126,2013-12-01,8,2,2,1637.40,142.99,2,4,124,10,.78,1.00
2769,243,2011-10-01,3,5,3,490.28,-164.08,17,4,55,4,.78,1.53
2770,150,2013-07-01,8,2,1,158.43,13.83,1,4,146,10,.78,.42
2771,67,2012-04-01,5,5,2,3775.13,-605.22,9,4,55,12,.93,.95
2772,287,2013-06-01,8,2,1,31.92,19.98,8,4,161,1,.45,.38
2773,141,2013-08-01,2,5,3,950.58,83.01,6,4,114,10,.78,1.14
2774,245,2013-10-01,10,2,3,399.92,-61.98,12,4,154,4,.73,1.25
2775,274,2013-12-01,4,1,3,1133.67,662.56,36,4,132,3,.85,1.17
2776,171,2012-06-01,7,2,2,3123.27,-351.26,4,4,104,11,.50,1.08
2777,241,2012-08-01,5,5,3,767.77,219.29,35,4,76,3,.66,1.19
2778,283,2012-09-01,7,2,3,131.93,41.22,11,4,92,1,.80,1.11
2779,194,2013-07-01,5,5,2,16.27,4.23,1,4,114,1,.77,1.00
2780,252,2014-04-01,9,4,1,209.97,131.44,3,3,95,3,.87,.43
2781,251,2014-05-01,9,4,3,559.92,298.15,10,4,135,3,.84,1.52
2782,67,2012-04-01,2,5,2,6711.34,-1075.96,16,4,46,12,.93,1.09
2783,18,2012-10-01,6,6,3,7775.92,594.70,12,4,93,4,.70,1.14
2784,230,2012-10-01,7,2,1,594.10,154.46,3,4,50,1,.85,.70
2785,188,2013-02-01,2,5,1,183.93,-20.68,1,4,86,12,.89,.29
2786,201,2013-07-01,1,3,3,1400.36,1.40,7,4,170,10,.73,1.46
2787,235,2013-11-01,4,1,3,485.46,42.43,64,4,138,1,.81,1.66
2788,80,2013-12-01,9,4,1,7629.02,1701.27,4,4,101,8,.75,.54
2789,28,2014-01-01,1,3,1,1727.96,549.64,4,4,136,10,.72,.80
2790,70,2012-06-01,3,5,3,5637.52,-202.95,12,4,94,12,.86,1.18
2791,69,2012-07-01,3,5,1,1879.17,-67.65,4,4,89,12,.84,.72
2792,45,2014-01-01,3,5,3,11728.08,-711.50,8,4,100,8,.73,1.29
2793,66,2012-05-01,2,5,1,2818.76,-101.47,6,4,95,12,.86,.47
2794,230,2012-10-01,10,2,1,198.03,51.48,1,4,78,1,.85,.39
2795,276,2013-07-01,10,2,3,1231.64,629.67,46,4,174,3,.90,2.02
2796,80,2013-12-01,6,6,3,10489.90,1598.28,6,4,127,8,.75,1.17
2797,28,2014-01-01,4,1,3,2375.95,608.47,6,4,137,10,.72,1.85
2798,64,2012-03-01,2,5,1,838.91,-134.49,2,4,43,12,.97,.46
2799,276,2013-10-01,3,5,3,356.89,134.43,17,4,121,3,.90,1.46
2800,246,2014-03-01,10,2,3,842.24,-155.49,24,4,159,4,.65,1.86
2801,263,2012-11-01,5,5,2,719.90,224.96,16,4,58,3,.81,.99
2802,9,2013-09-01,1,3,3,32454.80,4611.17,22,4,160,6,.70,1.37
2803,81,2013-11-01,6,6,1,2384.07,902.13,1,4,120,8,.72,.49
2804,204,2014-05-01,1,3,3,1600.41,1.60,8,4,158,10,.81,1.42
2805,59,2011-07-01,2,5,1,6123.55,-69.40,7,4,32,5,.79,.49
2806,55,2011-11-01,1,3,2,17891.35,7034.87,5,1,13,5,.80,1.07
2807,182,2012-05-01,10,2,3,809.32,60.69,4,4,67,12,.83,1.52
2808,64,2012-06-01,7,2,2,939.58,-33.82,2,4,104,12,.97,.87
2809,261,2012-09-01,2,5,3,1079.85,337.45,24,4,98,3,.82,1.35
2810,26,2013-11-01,1,3,2,3050.94,893.42,7,4,121,10,.86,1.06
2811,25,2013-12-01,1,3,3,2711.95,246.20,8,4,134,10,.78,1.41
2812,41,2012-09-01,6,6,3,29808.87,951.92,19,4,96,8,.82,1.60
2813,69,2013-03-01,2,5,3,4697.94,-169.12,10,4,93,12,.84,1.38
2814,272,2013-11-01,3,5,2,66.78,25.15,14,4,51,1,.66,.90
2815,42,2012-06-01,10,2,1,1466.01,-52.77,1,4,96,8,.86,.24
2816,250,2013-06-01,7,2,3,1662.96,589.73,41,4,170,3,.91,2.27
2817,266,2013-07-01,7,2,1,63.50,39.75,1,4,132,3,.69,.47
2818,88,2013-08-01,10,2,3,2820.93,513.70,5,4,130,10,.65,1.76
2819,31,2013-09-01,7,2,3,3563.93,323.55,11,4,157,10,.80,2.11
2820,83,2014-01-01,9,4,3,5938.80,401.46,12,4,117,10,.87,2.13
2821,170,2013-03-01,6,6,3,5465.72,-614.71,7,4,95,11,.74,1.47
2822,131,2014-03-01,3,5,2,2429.28,212.15,3,4,128,10,.70,.97
2823,71,2012-06-01,4,1,3,12684.43,-456.64,27,4,107,12,.79,2.04
2824,293,2013-08-01,7,2,3,299.88,187.72,12,4,107,1,.67,1.44
2825,240,2013-02-01,2,5,3,928.57,223.38,45,4,86,3,.68,1.38
2826,160,2013-06-01,10,2,3,2855.18,-32.35,8,4,148,5,.84,2.05
2827,109,2013-08-01,9,4,1,255.60,66.45,4,4,108,1,.81,.61
2828,184,2011-12-01,5,5,1,356.89,4.75,1,4,41,5,.89,.44
2829,255,2012-10-01,4,1,3,1043.82,326.19,29,4,96,4,.90,2.92
2830,237,2013-03-01,7,2,1,70.64,24.84,5,4,90,3,.76,.36
2831,229,2013-06-01,8,2,2,367.60,147.04,2,4,161,1,.71,1.00
2832,35,2014-03-01,6,6,1,3061.78,-185.74,3,4,157,4,.83,.60
2833,177,2012-02-01,3,5,1,367.87,-6.43,2,4,38,12,.82,.26
2834,244,2012-05-01,6,6,2,1307.19,-540.43,48,4,112,4,.79,1.09
2835,100,2012-11-01,6,6,3,242.94,45.18,10,4,78,1,.92,1.17
2836,145,2013-10-01,1,3,2,3932.17,343.40,18,4,153,5,.75,1.00
2837,200,2014-01-01,5,5,1,200.05,.20,1,4,85,10,.90,.38
2838,63,2012-03-01,4,1,2,17495.88,-198.28,20,4,51,5,.79,1.02
2839,265,2013-07-01,9,4,3,1730.52,685.57,44,4,142,3,.78,3.31
2840,111,2013-09-01,7,2,3,255.02,66.30,21,4,157,1,.91,1.66
2841,181,2012-11-01,3,5,1,809.32,60.69,4,4,58,12,.81,.58
2842,102,2013-10-01,6,6,3,721.62,187.62,10,4,159,1,.74,2.00
2843,267,2013-11-01,5,5,2,1152.00,433.92,16,4,65,1,.77,.86
2844,235,2014-02-01,9,4,2,341.62,78.57,38,3,92,1,.81,.99
2845,58,2011-07-01,4,1,1,22900.92,1187.98,10,4,48,5,.85,.74
2846,70,2011-11-01,10,2,1,699.09,212.39,1,1,10,12,.86,.35
2847,125,2012-02-01,5,5,1,1637.40,223.77,2,4,45,10,.64,.44
2848,236,2013-01-01,4,1,1,113.03,39.75,8,4,79,3,.84,.41
2849,11,2012-06-01,5,5,3,16157.07,-295.98,13,4,105,6,.68,1.65
2850,10,2013-01-01,8,2,2,6214.25,2417.40,3,1,17,6,.73,.82
2851,126,2011-08-01,1,3,1,1445.18,-49.21,2,4,41,10,.78,.37
2852,56,2012-03-01,7,2,1,7156.54,2813.95,2,1,7,5,.89,.78
2853,196,2013-06-01,3,5,3,189.50,49.27,6,4,144,1,.87,1.71
2854,10,2012-07-01,5,5,2,7457.11,-136.60,6,4,91,6,.73,.87
2855,53,2012-08-01,7,2,1,2000.87,574.71,2,4,60,5,.78,.55
2856,13,2013-05-01,5,5,1,4130.98,375.03,3,4,94,6,.71,.45
2857,286,2013-06-01,10,2,1,14.97,9.37,3,4,148,1,.69,.16
2858,201,2013-07-01,4,1,1,200.05,.20,1,4,174,10,.73,.21
2859,252,2013-08-01,3,5,1,335.95,126.54,8,4,59,3,.87,.31
2860,146,2013-09-01,1,3,1,1747.63,152.62,8,4,160,5,.75,.72
2861,47,2013-09-01,3,5,1,2932.02,-177.87,2,4,127,8,.80,.41
2862,46,2013-10-01,3,5,1,4398.03,-266.81,3,4,121,8,.78,.56
2863,244,2014-01-01,2,5,3,550.92,-180.42,19,4,72,4,.79,1.12
2864,14,2013-04-01,5,5,1,2458.91,-45.04,2,4,83,6,.74,.42
2865,50,2013-11-01,4,1,1,8515.72,-41.23,12,4,138,5,.87,.76
2866,264,2014-01-01,2,5,1,800.10,301.37,21,4,72,3,.75,.63
2867,235,2014-02-01,6,6,1,143.84,33.08,16,3,66,1,.81,.54
2868,276,2014-06-01,6,6,1,629.82,394.26,18,2,41,3,.90,.75
2869,4,2011-08-01,6,6,3,28559.91,1789.75,14,4,57,8,.98,2.35
2870,74,2012-08-01,2,5,2,1879.17,-67.65,4,4,85,12,.89,1.02
2871,199,2013-08-01,4,1,2,157.92,41.05,5,4,158,1,.73,1.09
2872,209,2013-08-01,1,3,1,3614.07,3.61,6,4,141,8,.74,.69
2873,249,2014-05-01,8,2,1,604.68,-60.46,16,4,136,4,.69,.72
2874,131,2012-04-01,1,3,1,2144.11,-73.01,3,4,52,10,.70,.50
2875,238,2013-12-01,1,3,1,24.49,15.33,1,4,134,3,.76,.19
2876,106,2014-05-01,6,6,3,291.54,75.80,9,4,161,1,.75,1.12
2877,127,2014-05-01,7,2,1,809.76,70.71,1,4,122,10,.72,.20
2878,119,2012-12-01,5,5,1,275.38,71.60,2,4,77,1,.96,.47
2879,11,2013-02-01,1,3,1,16157.07,2235.25,11,4,79,6,.68,.66
2880,49,2013-08-01,2,5,1,1344.58,-81.57,2,4,114,5,.77,.28
2881,71,2011-05-01,6,6,1,2097.29,-336.23,5,4,42,12,.79,.49
2882,233,2012-12-01,10,2,2,323.96,101.23,6,4,64,3,.89,.81
2883,276,2013-09-01,5,5,1,104.97,39.53,5,4,124,3,.90,.44
2884,77,2013-05-01,8,2,1,2271.59,-1419.96,8,4,111,10,.82,.75
2885,290,2013-06-01,6,6,1,29.99,18.77,1,4,163,1,.52,.06
2886,55,2012-03-01,9,4,2,25047.89,9848.83,7,1,17,5,.80,.94
2887,158,2013-02-01,6,6,1,973.35,-109.47,3,4,91,5,.76,.54
2888,254,2013-04-01,4,1,3,1439.76,449.92,40,4,95,4,.84,1.32
2889,11,2014-05-01,8,2,3,17631.92,7506.96,8,4,136,6,.68,2.00
2890,243,2011-08-01,5,5,1,201.88,-67.56,7,4,49,4,.78,.69
2891,190,2012-07-01,3,5,3,1471.50,-165.49,8,4,89,12,.77,1.22
2892,245,2013-01-01,2,5,3,317.24,-106.17,11,4,47,4,.73,1.30
2893,209,2013-07-01,5,5,3,3614.07,3.61,6,4,114,8,.74,1.57
2894,152,2014-05-01,4,1,1,223.52,58.11,6,4,157,1,.61,.79
2895,71,2011-08-01,10,2,1,699.09,212.39,1,1,11,12,.79,.48
2896,62,2011-10-01,3,5,3,6123.55,-69.40,7,4,55,5,.89,1.75
2897,7,2012-04-01,7,2,1,3374.99,1476.89,1,1,10,8,1.11,.80
2898,261,2012-06-01,4,1,3,2287.55,679.01,52,4,107,3,.82,1.14
2899,42,2012-07-01,8,2,1,2443.35,924.56,1,1,14,8,.86,.50
2900,121,2012-09-01,5,5,3,184.12,47.87,3,4,96,1,.90,1.29
2901,73,2013-01-01,7,2,3,2192.37,245.54,4,3,40,12,.84,1.31
2902,14,2013-03-01,5,5,1,1229.45,-22.52,1,4,94,6,.74,.21
2903,216,2014-03-01,6,6,1,1807.03,1.80,3,4,157,8,.78,.44
2904,27,2014-05-01,9,4,3,1966.16,-191.36,7,4,135,10,.81,2.13
2905,153,2013-07-01,10,2,2,291.56,75.80,6,4,174,1,.74,1.09
2906,125,2012-01-01,6,6,3,4912.20,671.33,6,4,51,10,.64,1.78
2907,276,2012-10-01,2,5,3,369.72,121.08,19,4,60,3,.90,1.43
2908,217,2013-10-01,5,5,1,1204.69,1.20,2,4,104,8,.86,.76
2909,260,2013-12-01,5,5,3,120.93,43.60,23,4,98,2,.92,1.15
2910,181,2011-05-01,2,5,1,551.81,-9.65,3,4,18,12,.81,.40
2911,274,2011-07-01,2,5,1,40.37,14.20,2,4,32,3,.85,.14
2912,19,2014-02-01,8,2,3,1538.98,699.42,2,4,79,4,.68,1.13
2913,236,2014-05-01,8,2,1,58.77,22.13,4,4,136,3,.84,.30
2914,215,2013-09-01,9,4,3,1204.69,1.20,2,4,106,8,.83,1.33
2915,252,2013-06-01,5,5,3,1687.40,509.46,45,4,140,3,.87,1.87
2916,56,2011-08-01,6,6,1,5725.23,1382.64,2,4,57,5,.89,.42
2917,57,2011-12-01,9,4,1,17891.35,7034.87,5,1,17,5,.83,.59
2918,170,2012-05-01,2,5,1,1561.63,-175.63,2,4,95,11,.74,.41
2919,74,2013-03-01,1,3,2,1879.17,-67.65,4,4,94,12,.89,.87
2920,98,2013-06-01,1,3,3,82.96,21.57,3,4,171,1,.56,1.29
2921,76,2014-01-01,5,5,3,1781.64,-64.13,4,4,85,10,.75,1.61
2922,34,2014-05-01,5,5,3,14288.31,-866.82,14,4,99,4,.77,2.91
2923,232,2012-08-01,10,2,1,215.97,67.49,4,4,61,3,.79,.72
2924,132,2012-11-01,6,6,2,5954.18,-23.42,8,4,78,10,.78,1.00
2925,79,2013-09-01,5,5,1,1430.44,-51.49,1,4,124,8,.84,.23
2926,92,2013-06-01,7,2,3,28608.84,-1029.91,20,4,170,8,.79,2.16
2927,290,2013-09-01,10,2,2,269.91,168.96,9,4,134,1,.52,.98
2928,126,2013-11-01,10,2,1,818.70,71.49,1,4,117,10,.78,.35
2929,9,2012-12-01,10,2,2,11599.95,1474.99,8,4,64,6,.70,.84
2930,239,2013-07-01,8,2,3,49.38,18.04,2,4,146,3,.84,1.14
2931,78,2014-01-01,10,2,3,11905.53,578.26,15,4,140,4,.82,2.08
2932,69,2012-08-01,3,5,3,3758.35,-135.30,8,4,66,12,.84,1.45
2933,234,2013-02-01,3,5,3,485.94,151.85,9,4,68,3,.86,1.32
2934,144,2013-05-01,1,3,1,792.15,69.18,5,4,156,10,.76,.57
2935,82,2013-05-01,4,1,1,14495.14,-13661.67,19,4,171,8,.80,.78
2936,285,2013-12-01,7,2,2,57.70,35.43,26,4,137,1,.70,1.07
2937,174,2012-06-01,3,5,3,1839.38,-206.86,10,4,94,12,.82,2.34
2938,126,2014-05-01,9,4,3,2456.10,214.49,3,4,135,10,.78,1.29
2939,75,2011-06-01,7,2,1,699.09,212.39,1,1,7,12,.96,.21
